,DE0006202005,DE0005785802,DE000KSAG888,DE000STRA555,DE0006062144,DE000TUAG505,DE000A12DM80,DE000EVNK013,DE000LEG1110,DE0005089031,DE0006095003,DE000A161408,DE0005470405,DE000A0DJ6J9,DE000A1TNUT7,DE0006200108,DE0005232805,DE000A0WMPJ6,DE000WCH8881,DE0007165607,DE0005313704,DE0007030009,DE000A3ENQ51,DE0006766504,DE0007314007,DE000BASF111,DE000A1PHFF7,FR001400PVN6,DE0007461006,DE0005773303,DE0005158703,DE000A1TNV91,DE0006602006,DE0008232125,DE0006969603,DE0005093108,Total
2023-09-22,0.48,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.64,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61
2023-09-21,0.48,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.64,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61
2023-09-20,0.48,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.64,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61
2023-09-19,0.48,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.64,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
2023-09-18,0.51,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.92,0.0,0.64,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1300000000000003
2023-09-17,0.51,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0,0.64,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0100000000000002
2023-09-16,0.51,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0,0.64,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0100000000000002
2023-09-15,0.51,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0,0.64,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0100000000000002
2023-09-14,0.51,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0,0.64,0.47,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4000000000000004
2023-09-13,0.51,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0,0.64,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9000000000000004
2023-09-12,0.51,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0,0.64,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9000000000000004
2023-09-11,0.51,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0,0.64,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9000000000000004
2023-09-10,0.51,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0,0.64,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9000000000000004
2023-09-09,0.51,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0,0.64,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9000000000000004
2023-09-08,0.51,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0,0.64,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9000000000000004
2023-09-07,0.51,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.8,0.0,0.64,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9000000000000004
2023-09-06,0.51,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.64,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8899999999999997
2023-09-05,0.51,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.5,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75
2023-09-04,0.48,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.61,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83
2023-09-03,0.48,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.61,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83
2023-09-02,0.48,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.61,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83
2023-09-01,0.48,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.61,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83
2023-08-31,0.48,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.51,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7299999999999995
2023-08-30,0.48,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86
2023-08-29,0.48,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.49,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83
2023-08-28,0.48,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.49,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83
2023-08-27,0.53,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.49,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88
2023-08-26,0.53,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.49,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88
2023-08-25,0.53,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.49,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88
2023-08-24,0.53,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.79,0.0,0.49,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88
2023-08-23,0.53,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.83,0.0,0.54,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9699999999999998
2023-08-22,0.53,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.83,0.0,0.54,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9699999999999998
2023-08-21,0.53,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.83,0.0,0.54,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9899999999999998
2023-08-20,0.53,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.83,0.0,0.63,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0799999999999996
2023-08-19,0.53,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.83,0.0,0.63,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0799999999999996
2023-08-18,0.53,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.83,0.0,0.63,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0799999999999996
2023-08-17,0.53,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.83,0.0,0.63,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0799999999999996
2023-08-16,0.53,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.83,0.0,0.63,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0799999999999996
2023-08-15,0.53,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.83,0.0,0.63,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0999999999999996
2023-08-14,0.53,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.83,0.0,0.63,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0999999999999996
2023-08-13,0.53,0.0,0.0,0.0,0.0,0.0,0.47,0.48,0.83,0.0,0.63,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55
2023-08-12,0.53,0.0,0.0,0.0,0.0,0.0,0.47,0.48,0.83,0.0,0.63,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55
2023-08-11,0.53,0.0,0.0,0.0,0.0,0.0,0.47,0.48,0.83,0.0,0.63,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55
2023-08-10,0.53,0.0,0.0,0.0,0.0,0.0,0.47,0.48,0.83,0.0,0.63,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55
2023-08-09,0.53,0.0,0.0,0.0,0.0,0.0,0.47,0.48,0.83,0.0,0.53,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4499999999999997
2023-08-08,0.53,0.0,0.0,0.0,0.0,0.0,0.47,0.48,0.83,0.0,0.53,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4499999999999997
2023-08-07,0.53,0.0,0.0,0.0,0.0,0.0,0.47,0.48,0.72,0.0,0.53,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3400000000000003
2023-08-06,0.47,0.0,0.0,0.0,0.0,0.0,0.47,0.48,0.72,0.0,0.53,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28
2023-08-05,0.47,0.0,0.0,0.0,0.0,0.0,0.47,0.48,0.72,0.0,0.53,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28
2023-08-04,0.47,0.0,0.0,0.0,0.0,0.0,0.47,0.48,0.72,0.0,0.53,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28
2023-08-03,0.47,0.0,0.0,0.0,0.0,0.0,0.47,0.48,0.72,0.0,0.45,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0999999999999996
2023-08-02,0.47,0.0,0.0,0.0,0.0,0.0,0.47,0.48,0.72,0.0,0.45,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0999999999999996
2023-08-01,0.47,0.0,0.0,0.0,0.0,0.0,0.47,0.48,0.69,0.0,0.45,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02
2023-07-31,0.47,0.0,0.0,0.0,0.0,0.0,0.47,0.48,0.69,0.0,0.45,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02
2023-07-30,0.47,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.69,0.0,0.45,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49
2023-07-29,0.47,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.69,0.0,0.45,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49
2023-07-28,0.47,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.69,0.0,0.45,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49
2023-07-27,0.47,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.69,0.0,0.45,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49
2023-07-26,0.47,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.69,0.0,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5300000000000002
2023-07-25,0.47,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.7,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52
2023-07-24,0.55,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.7,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
2023-07-23,0.55,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.69,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5900000000000003
2023-07-22,0.55,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.69,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5900000000000003
2023-07-21,0.55,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.69,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5900000000000003
2023-07-20,0.68,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.69,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7199999999999998
2023-07-19,0.68,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.7,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2023-07-18,0.68,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.7,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2023-07-17,0.68,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.7,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2023-07-16,0.68,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.7,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2023-07-15,0.68,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.7,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2023-07-14,0.68,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.7,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2023-07-13,0.68,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.7,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2023-07-12,0.68,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.7,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2023-07-11,0.76,0.0,0.0,0.0,0.0,0.47,0.47,0.48,0.7,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-07-10,0.76,0.0,0.0,0.0,0.0,0.47,0.5,0.48,0.7,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8400000000000003
2023-07-09,0.76,0.0,0.0,0.0,0.0,0.47,0.5,0.48,0.7,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8400000000000003
2023-07-08,0.76,0.0,0.0,0.0,0.0,0.47,0.5,0.48,0.7,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8400000000000003
2023-07-07,0.76,0.0,0.0,0.0,0.0,0.47,0.5,0.48,0.7,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8400000000000003
2023-07-06,0.76,0.0,0.0,0.0,0.0,0.47,0.5,0.48,0.6,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74
2023-07-05,0.76,0.0,0.0,0.0,0.0,0.47,0.5,0.48,0.6,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74
2023-07-04,0.76,0.0,0.0,0.0,0.0,0.47,0.5,0.48,0.6,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74
2023-07-03,0.76,0.0,0.0,0.0,0.0,0.47,0.5,0.48,0.6,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74
2023-07-02,0.76,0.0,0.0,0.0,0.48,0.47,0.5,0.48,0.6,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.220000000000001
2023-07-01,0.76,0.0,0.0,0.0,0.48,0.47,0.5,0.48,0.6,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.220000000000001
2023-06-30,0.76,0.0,0.0,0.0,0.48,0.47,0.5,0.48,0.6,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.220000000000001
2023-06-29,0.83,0.0,0.0,0.0,0.48,0.47,0.5,0.48,0.6,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.290000000000001
2023-06-28,0.78,0.0,0.0,0.0,0.48,0.47,0.5,0.48,0.5,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.140000000000001
