,IT0004056880,IT0005211237,IT0003242622,IT0001233417,IT0000072170,IT0003492391,IT0001250932,IT0003153415,IT0000066123,IT0001157020,FR0010451203,FR0013176526,FR0011950732,FR0010220475,FR0000130692,FR0000044448,FR0014008VX5,FR0000121204,FR0000184798,FR0013214145,NL0015001W49,FR0000064578,FR0010112524,FR0011981968,FR001400PVN6,FR0000121964,FR0000130395,FR0010722819,FR0011675362,FR0000127771,FR001400J770,FR0013280286,FR0000035081,FR0000121709,FR0004056851,FR0000121147,Total
2023-08-26,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.62,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71
2023-08-25,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.62,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71
2023-08-24,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.62,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71
2023-08-23,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6400000000000006
2023-08-22,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6400000000000006
2023-08-21,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5500000000000003
2023-08-20,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5500000000000003
2023-08-19,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5500000000000003
2023-08-18,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5500000000000003
2023-08-17,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5500000000000003
2023-08-16,0.68,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52
2023-08-15,0.68,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52
2023-08-14,0.68,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52
2023-08-13,0.68,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52
2023-08-12,0.68,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52
2023-08-11,0.68,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52
2023-08-10,0.68,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52
2023-08-09,0.68,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49
2023-08-08,0.68,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49
2023-08-07,0.73,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54
2023-08-06,0.73,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54
2023-08-05,0.73,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54
2023-08-04,0.73,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54
2023-08-03,0.73,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54
2023-08-02,0.73,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54
2023-08-01,0.73,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02
2023-07-31,0.73,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01
2023-07-30,0.73,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01
2023-07-29,0.73,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01
2023-07-28,0.73,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01
2023-07-27,0.73,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.47,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33
2023-07-26,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.47,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3999999999999995
2023-07-25,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.47,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3499999999999996
2023-07-24,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38
2023-07-23,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38
2023-07-22,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38
2023-07-21,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38
2023-07-20,0.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38
2023-07-19,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28
2023-07-18,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
2023-07-17,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
2023-07-16,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31
2023-07-15,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31
2023-07-14,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31
2023-07-13,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31
2023-07-12,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31
2023-07-11,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003
2023-07-10,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003
2023-07-09,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003
2023-07-08,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003
2023-07-07,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003
2023-07-06,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2099999999999995
2023-07-05,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22
2023-07-04,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22
2023-07-03,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22
2023-07-02,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2099999999999995
2023-07-01,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2099999999999995
2023-06-30,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2099999999999995
2023-06-29,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2099999999999995
2023-06-28,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22
2023-06-27,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22
2023-06-26,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22
2023-06-25,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22
2023-06-24,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22
2023-06-23,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22
2023-06-22,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.54,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1100000000000003
2023-06-21,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.54,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1100000000000003
2023-06-20,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.46,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9299999999999997
2023-06-19,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.46,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9299999999999997
2023-06-18,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.46,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94
2023-06-17,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.46,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94
2023-06-16,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.46,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94
2023-06-15,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08
2023-06-14,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.58,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02
2023-06-13,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.58,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13
2023-06-12,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.58,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13
2023-06-11,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.58,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1900000000000004
2023-06-10,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.58,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1900000000000004
2023-06-09,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.58,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1900000000000004
2023-06-08,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.58,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1900000000000004
2023-06-07,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.58,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2600000000000002
2023-06-06,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.64,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003
2023-06-05,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.64,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003
2023-06-04,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.77,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3400000000000003
2023-06-03,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.77,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3400000000000003
2023-06-02,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.77,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3400000000000003
2023-06-01,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.77,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003
