,54930030NRYV5EVS2N02,549300SHI4D0QGWI8X45,549300DCU7KOL83B3B08,5493003FS3JD468P6Z37,549300LPS48DJ96NXT15,LO3UDTZUG0RICVPFGQ53,2138001GBION41P49M96,70DNWEAINTGFO4DMV441,213800SFSQPS3XKC4E48,549300MAWC0XRT4T3W74,6BS8JLEICI3VGJ264L55,213800LW6586WAWHGO96,549300GBUIYIH2F2T107,-077-,213800DTEB6NWEO6E777,2138005EXQDVICS9O155,549300ARVD4LVNCUBN81,549300DCQS14SYSPPR61,2138006AZELNYKR3A325,213800B4PLJI84A5MF35,549300WTVI4KO4GEJN54,-080-,549300X1IL2SQS14P736,549300XXZKX7UGH6E231,549300CNWH54BTXURM94,MLH7B1BVFWXZVST01715,-096-,TNWE6LERP1CI9IDAZB80,549300G4GEZ3XA3HPV97,549300A6QDHQKENHMS92,Total,Market_capitalization
2025-05-08,2.09,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.84,0.58,0.5,11.780000000000001,1380000000.0
2025-05-07,2.09,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.84,0.58,0.5,11.780000000000001,1380000000.0
2025-05-06,2.09,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.84,0.58,0.5,11.780000000000001,1380000000.0
2025-05-05,2.09,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.74,0.58,0.5,11.83,1380000000.0
2025-05-04,2.09,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.6,0.58,0.5,11.69,1380000000.0
2025-05-03,2.09,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.6,0.58,0.5,11.69,1380000000.0
2025-05-02,2.09,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.6,0.58,0.5,11.69,1380000000.0
2025-05-01,2.09,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.6,0.58,0.5,11.889999999999999,1380000000.0
2025-04-30,2.09,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.6,0.58,0.5,11.889999999999999,1380000000.0
2025-04-29,2.09,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.6,0.58,0.49,11.879999999999999,1380000000.0
2025-04-28,2.09,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.56,0.58,0.49,11.969999999999999,1380000000.0
2025-04-27,2.09,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.46,0.58,0.49,11.75,1380000000.0
2025-04-26,2.09,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.46,0.58,0.49,11.75,1380000000.0
2025-04-25,2.09,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.46,0.58,0.49,11.75,1380000000.0
2025-04-24,2.09,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.39,0.58,0.49,11.68,1380000000.0
2025-04-23,2.09,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.25,0.58,0.49,11.54,1380000000.0
2025-04-22,2.09,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.15,0.58,0.49,11.6,1380000000.0
2025-04-21,2.09,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.09,0.58,0.5,11.669999999999998,1380000000.0
2025-04-20,2.09,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.09,0.58,0.5,11.669999999999998,1380000000.0
2025-04-19,2.09,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.09,0.58,0.5,11.669999999999998,1380000000.0
2025-04-18,2.09,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.09,0.58,0.5,11.669999999999998,1380000000.0
2025-04-17,2.09,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.09,0.58,0.5,11.669999999999998,1380000000.0
2025-04-16,2.09,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.09,0.58,0.47,11.639999999999999,1380000000.0
2025-04-15,2.09,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.09,0.58,0.47,11.729999999999999,1380000000.0
2025-04-14,2.09,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.09,0.58,0.47,11.729999999999999,1380000000.0
2025-04-13,2.09,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.09,0.58,0.47,11.799999999999999,1380000000.0
2025-04-12,2.09,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.09,0.58,0.47,11.799999999999999,1380000000.0
2025-04-11,2.09,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.09,0.58,0.47,11.799999999999999,1380000000.0
2025-04-10,2.09,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.09,0.58,0.5,11.829999999999998,1380000000.0
2025-04-09,2.09,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.86,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.09,0.58,0.5,11.829999999999998,1380000000.0
2025-04-08,2.09,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.32,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.17,0.58,0.5,11.37,1380000000.0
2025-04-07,2.09,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.32,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.17,0.58,0.5,11.37,1380000000.0
2025-04-06,2.09,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.32,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.25,0.58,0.0,10.95,1380000000.0
2025-04-05,2.09,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.32,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.25,0.58,0.0,10.95,1380000000.0
2025-04-04,2.09,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.32,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.25,0.58,0.0,10.85,1380000000.0
2025-04-03,2.09,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.32,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.36,0.58,0.0,10.749999999999998,1380000000.0
2025-04-02,2.09,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.32,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.47,0.58,0.0,10.86,1380000000.0
2025-04-01,2.09,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.32,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.47,0.58,0.0,10.74,1380000000.0
2025-03-31,2.09,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.59,0.86,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.57,0.58,0.0,11.379999999999999,1380000000.0
2025-03-30,2.09,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.59,1.15,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.57,0.58,0.0,11.67,1380000000.0
2025-03-29,2.09,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.59,1.15,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.57,0.58,0.0,11.67,1380000000.0
2025-03-28,2.09,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.59,1.15,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.57,0.58,0.0,11.67,1380000000.0
2025-03-27,2.09,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.59,1.15,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.65,0.58,0.0,11.85,1380000000.0
2025-03-26,2.09,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.59,1.15,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.65,0.58,0.0,11.969999999999999,1380000000.0
2025-03-25,2.09,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.59,1.38,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.65,0.58,0.0,12.239999999999998,1380000000.0
2025-03-24,2.09,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.59,1.71,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.79,0.58,0.0,12.639999999999999,1380000000.0
2025-03-23,2.09,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.59,1.87,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.79,0.58,0.0,12.789999999999997,1380000000.0
2025-03-22,2.09,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.59,1.87,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.79,0.58,0.0,12.789999999999997,1380000000.0
2025-03-21,2.09,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.59,1.87,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.79,0.58,0.0,12.789999999999997,1380000000.0
2025-03-20,2.19,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.59,1.87,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.8,0.58,0.0,12.74,1380000000.0
2025-03-19,2.5,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.59,2.06,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.79,0.34,0.0,12.760000000000002,1380000000.0
2025-03-18,2.5,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.59,2.15,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.79,0.34,0.0,12.850000000000001,1380000000.0
2025-03-17,2.5,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.59,2.38,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.79,0.34,0.0,13.080000000000002,1380000000.0
2025-03-16,2.5,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.59,2.52,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.79,0.34,0.0,13.11,1380000000.0
2025-03-15,2.5,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.59,2.52,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.79,0.34,0.0,13.11,1380000000.0
2025-03-14,2.5,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.59,2.52,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.79,0.34,0.0,13.11,1380000000.0
2025-03-13,2.76,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.59,2.95,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.8,0.34,0.0,13.92,1380000000.0
2025-03-12,2.76,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.59,2.76,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.73,0.34,0.0,13.67,1380000000.0
2025-03-11,2.76,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.59,3.05,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.51,0.58,0.0,13.769999999999998,1380000000.0
